mal_id	title	type	source	genre_action	genre_adventure	genre_comedy	genre_dementia	genre_demons	genre_drama	genre_ecchi	genre_fantasy	genre_game	genre_harem	genre_historical	genre_horror	genre_josei	genre_magic	genre_martial_arts	genre_mecha	genre_military	genre_music	genre_mystery	genre_parody	genre_police	genre_psychological	genre_romance	genre_samurai	genre_school	genre_sci_fi	genre_seinen	genre_shoujo	genre_shoujo_ai	genre_shounen	genre_slice_of_life	genre_space	genre_sports	genre_super_power	genre_supernatural	genre_thriller	genre_vampire	age_rating	year	season	air_start	air_end	episode_duration	episodes	score	score_rank	members	favorites	popularity_rank	studio	producer	licensor	url	url_image
6746	Durarara!!	tv	light novel	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	R	2010	winter	2010-01-08	2010-06-25	1440	24	8.27	274	827281	26159	36	Brain's Base	Aniplex	Aniplex of America	https://myanimelist.net/anime/6746/Durarara	https://cdn.myanimelist.net/images/anime/10/71772.jpg
6774	Kuuchuu Buranko	tv	novel	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	R	2009	fall	2009-10-15	2009-12-24	1380	11	8.02	552	60493	954	1522	Toei Animation	Dentsu	none	https://myanimelist.net/anime/6774/Kuuchuu_Buranko	https://cdn.myanimelist.net/images/anime/3/18386.jpg
6956	Working!!	tv	4-koma manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	PG-13	2010	spring	2010-04-04	2010-06-27	1440	13	7.78	947	280950	2112	302	A-1 Pictures	Aniplex	NIS America, Inc.	https://myanimelist.net/anime/6956/Working	https://cdn.myanimelist.net/images/anime/10/75262.jpg
76	Mahou Shoujo Lyrical Nanoha	tv	original	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	PG-13	2004	fall	2004-10-03	2004-12-26	1500	13	7.47	1786	78347	967	1234	Seven Arcs	Starchild Records	Geneon Entertainment USA	https://myanimelist.net/anime/76/Mahou_Shoujo_Lyrical_Nanoha	https://cdn.myanimelist.net/images/anime/7/6770.jpg
7647	Arakawa Under the Bridge	tv	manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	PG-13	2010	spring	2010-04-05	2010-06-28	1440	13	7.65	1238	231978	1890	382	Shaft	Square Enix	NIS America, Inc.	https://myanimelist.net/anime/7647/Arakawa_Under_the_Bridge	https://cdn.myanimelist.net/images/anime/2/59197.jpg
7674	Bakuman.	tv	manga	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	PG-13	2010	fall	2010-10-02	2011-04-02	1440	25	8.3	247	372261	7467	184	J.C.Staff	NHK	Media Blasters	https://myanimelist.net/anime/7674/Bakuman	https://cdn.myanimelist.net/images/anime/6/26138.jpg
7724	Shiki	tv	manga	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	R	2010	summer	2010-07-09	2010-12-31	1320	22	7.88	757	367026	6175	197	Daume	Aniplex	Funimation	https://myanimelist.net/anime/7724/Shiki	https://cdn.myanimelist.net/images/anime/8/21343.jpg
777	Hellsing Ultimate	ova	manga	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	R	2006	winter	2006-02-10	2012-12-26	3000	10	8.5	108	487689	14790	108	Madhouse	Geneon Universal Entertainment	Funimation	https://myanimelist.net/anime/777/Hellsing_Ultimate	https://cdn.myanimelist.net/images/anime/6/7333.jpg
7785	Yojouhan Shinwa Taikei	tv	novel	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R	2010	spring	2010-04-23	2010-07-02	1380	11	8.64	67	214679	10795	421	Madhouse	Dentsu	Funimation	https://myanimelist.net/anime/7785/Yojouhan_Shinwa_Taikei	https://cdn.myanimelist.net/images/anime/10/50457.jpg
7791	K-On!!	tv	4-koma manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	PG-13	2010	spring	2010-04-07	2010-09-29	1440	26	8.15	384	360144	8103	196	Kyoto Animation	Pony Canyon	Sentai Filmworks	https://myanimelist.net/anime/7791/K-On	https://cdn.myanimelist.net/images/anime/12/76121.jpg
790	Ergo Proxy	tv	original	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	R	2006	winter	2006-02-25	2006-08-12	1500	23	7.98	594	377560	9281	175	Manglobe	Geneon Universal Entertainment	Funimation	https://myanimelist.net/anime/790/Ergo_Proxy	https://cdn.myanimelist.net/images/anime/11/6259.jpg
8074	Highschool of the Dead	tv	manga	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	R+	2010	summer	2010-07-05	2010-09-20	1440	12	7.32	2405	825687	8295	37	Madhouse	Geneon Universal Entertainment	Sentai Filmworks	https://myanimelist.net/anime/8074/Highschool_of_the_Dead	https://cdn.myanimelist.net/images/anime/11/78311.jpg
820	Ginga Eiyuu Densetsu	ova	novel	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	R	1988	winter	1988-01-08	1997-03-17	1560	110	9.1	6	148185	9734	655	Artland	Kitty Films	Sentai Filmworks	https://myanimelist.net/anime/820/Ginga_Eiyuu_Densetsu	https://cdn.myanimelist.net/images/anime/13/13225.jpg
8425	Gosick	tv	light novel	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R	2011	winter	2011-01-08	2011-07-02	1440	24	8.18	354	340800	6611	222	Bones	TV Tokyo	Funimation	https://myanimelist.net/anime/8425/Gosick	https://cdn.myanimelist.net/images/anime/11/27906.jpg
8426	Hourou Musuko	tv	manga	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	PG-13	2011	winter	2011-01-14	2011-04-01	1380	11	7.78	942	81573	801	1201	AIC Classic	Aniplex	none	https://myanimelist.net/anime/8426/Hourou_Musuko	https://cdn.myanimelist.net/images/anime/13/53945.jpg
849	Suzumiya Haruhi no Yuuutsu	tv	light novel	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	PG-13	2006	spring	2006-04-03	2006-07-03	1380	14	7.96	623	595132	14436	75	Kyoto Animation	Lantis	Funimation	https://myanimelist.net/anime/849/Suzumiya_Haruhi_no_Yuuutsu	https://cdn.myanimelist.net/images/anime/5/75901.jpg
853	Ouran Koukou Host Club	tv	manga	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	PG-13	2006	spring	2006-04-05	2006-09-27	1380	26	8.31	240	590573	25296	78	Bones	VAP	Funimation	https://myanimelist.net/anime/853/Ouran_Koukou_Host_Club	https://cdn.myanimelist.net/images/anime/2/71992.jpg
855	Strawberry Panic	tv	other	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	PG-13	2006	spring	2006-04-04	2006-09-26	1500	26	7.4	2085	94989	1729	1035	Madhouse	Lantis	Media Blasters	https://myanimelist.net/anime/855/Strawberry_Panic	https://cdn.myanimelist.net/images/anime/3/14070.jpg
8557	Shinryaku! Ika Musume	tv	manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	PG-13	2010	fall	2010-10-05	2010-12-21	1440	12	7.49	1623	147001	890	852	Diomedea	TV Tokyo	Media Blasters	https://myanimelist.net/anime/8557/Shinryaku_Ika_Musume	https://cdn.myanimelist.net/images/anime/13/27126.jpg
8675	Seitokai Yakuindomo	tv	4-koma manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	R	2010	summer	2010-07-04	2010-09-26	1440	13	7.66	1263	327450	2801	276	GoHands	Starchild Records	none	https://myanimelist.net/anime/8675/Seitokai_Yakuindomo	https://cdn.myanimelist.net/images/anime/4/75550.jpg
8769	Ore no Imouto ga Konnani Kawaii Wake ga Nai	tv	light novel	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	PG-13	2010	fall	2010-10-03	2010-12-19	1440	12	7.29	2540	457909	4308	128	AIC Build	Aniplex	Aniplex of America	https://myanimelist.net/anime/8769/Ore_no_Imouto_ga_Konnani_Kawaii_Wake_ga_Nai	https://cdn.myanimelist.net/images/anime/8/24875.jpg
8795	Panty & Stocking with Garterbelt	tv	original	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	R	2010	fall	2010-10-02	2010-12-25	1380	13	7.77	964	229751	3634	388	Gainax	Kadokawa Shoten	Funimation	https://myanimelist.net/anime/8795/Panty___Stocking_with_Garterbelt	https://cdn.myanimelist.net/images/anime/12/73643.jpg
8841	Kore wa Zombie Desu ka?	tv	light novel	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	R	2011	winter	2011-01-11	2011-03-30	1440	12	7.55	1528	431948	3059	147	Studio Deen	Kadokawa Shoten	Funimation	https://myanimelist.net/anime/8841/Kore_wa_Zombie_Desu_ka	https://cdn.myanimelist.net/images/anime/13/75521.jpg
8861	Yosuga no Sora: In Solitude, Where We Are Least Alone.	tv	visual novel	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R+	2010	fall	2010-10-04	2010-12-20	1500	12	6.42	6202	296686	1674	340	feel.	Starchild Records	Media Blasters	https://myanimelist.net/anime/8861/Yosuga_no_Sora__In_Solitude_Where_We_Are_Least_Alone	https://cdn.myanimelist.net/images/anime/5/76216.jpg
918	Gintama	tv	manga	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	PG-13	2006	spring	2006-04-04	2010-03-25	1440	201	8.99	15	521584	36993	95	Sunrise	TV Tokyo	Sentai Filmworks	https://myanimelist.net/anime/918/Gintama	https://cdn.myanimelist.net/images/anime/10/73274.jpg
9253	Steins;Gate	tv	visual novel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	PG-13	2011	spring	2011-04-06	2011-09-14	1440	24	9.13	3	1177404	107036	7	White Fox	Frontier Works	Funimation	https://myanimelist.net/anime/9253/Steins_Gate	https://cdn.myanimelist.net/images/anime/5/73199.jpg
933	Dai Mahou Touge	ova	manga	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	R	2006	spring	2006-03-20	2007-03-21	1440	4	7.03	3590	24701	83	2648	Diomedea	none	Media Blasters	https://myanimelist.net/anime/933/Dai_Mahou_Touge	https://cdn.myanimelist.net/images/anime/11/20582.jpg
934	Higurashi no Naku Koro ni	tv	visual novel	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	R	2006	spring	2006-04-05	2006-09-27	1440	26	8.07	482	494029	16584	104	Studio Deen	Geneon Universal Entertainment	Sentai Filmworks	https://myanimelist.net/anime/934/Higurashi_no_Naku_Koro_ni	https://cdn.myanimelist.net/images/anime/12/19634.jpg
9756	Mahou Shoujo Madoka★Magica	tv	original	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	PG-13	2011	winter	2011-01-07	2011-04-22	1440	12	8.44	140	712742	37090	55	Shaft	Aniplex	Aniplex of America	https://myanimelist.net/anime/9756/Mahou_Shoujo_Madoka★Magica	https://cdn.myanimelist.net/images/anime/11/55225.jpg
98	Mai-HiME	tv	original	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	PG-13	2004	fall	2004-09-30	2005-03-31	1380	26	7.53	1599	90893	1216	1080	Sunrise	Bandai Visual	Funimation	https://myanimelist.net/anime/98/Mai-HiME	https://cdn.myanimelist.net/images/anime/13/7226.jpg
9969	Gintama'	tv	manga	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	PG-13	2011	spring	2011-04-04	2012-03-26	1440	51	9.09	8	257161	4962	354	Sunrise	TV Tokyo	none	https://myanimelist.net/anime/9969/Gintama	https://cdn.myanimelist.net/images/anime/4/50361.jpg
9988	Otome wa Boku ni Koishiteru: Futari no Elder The Animation	ova	visual novel	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2012	summer	2012-07-30	2012-10-01	1500	3	6.91	4064	13287	24	3616	Silver Link.	none	none	https://myanimelist.net/anime/9988/Otome_wa_Boku_ni_Koishiteru__Futari_no_Elder_The_Animation	https://cdn.myanimelist.net/images/anime/7/87914.jpg
9989	Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.	tv	original	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	PG-13	2011	spring	2011-04-15	2011-06-24	1320	11	8.52	96	757240	23460	48	A-1 Pictures	Aniplex	NIS America, Inc.	https://myanimelist.net/anime/9989/Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai	https://cdn.myanimelist.net/images/anime/5/79697.jpg
